% Model,2_electrode_cancer_tissue (1).mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 24 2025, 12:27"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Impedance, Electric potential"
% Length unit,m
% x,y,z,ec.Z11 (Ω) @ freq=50000,V (V) @ freq=50000
20.784609690826386,64.00000000000021,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
50.004858352355086,51.298268741811754,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
48.16678607832055,51.710934563870644,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
48.29383434378434,49.98255649146249,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
49.01968222425366,53.22372312961198,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
48.04374457682243,54.92192617907979,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
44.84388680498279,56.19870257228832,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
46.96506108137748,56.708700756341166,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
46.85000596980384,53.11333204159506,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
46.626279908917944,51.04867152772819,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
45.02144940644081,52.06024457182868,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
46.325176556172124,55.02353535227465,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
44.95179553159376,54.10399154562563,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
43.48404425171489,54.8764313895446,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
38.0909973871597,59.7635818789064,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
36.30448272274004,58.84179985906606,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
38.04187419347806,57.89558128081027,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
42.587021150560275,56.64082553547164,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
41.73233583959408,54.56113108326997,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
36.51367910774923,55.2780805280655,1.200000000000001,0.0071796781657831035-1.997117328097541E-8i,1.4359246485686055E-6-3.99420410118891E-12i
36.373066958949394,55.00000000000708,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
38.09578222002458,55.974650921307635,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
36.31512296108413,56.97130065051105,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
34.64101615137686,56.00000000000563,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
38.10157961209092,54.03281649106349,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
39.8300836548478,55.08184324115031,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
39.97187583527389,53.13009408531658,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
41.554888012943174,52.278989342777024,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
34.64101615137484,57.99999999999771,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
32.90896534380671,57.000000000001705,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
32.353403724942545,57.5466206262851,1.1363636363636405,0.0071796781657831035-1.9971173280975413E-8i,1.435927617232654E-6-3.994212358899462E-12i
32.90896534380835,58.99999999999655,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
31.176914536238513,57.99999999999888,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
31.176914536239522,56.00000000000279,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
34.64101615138128,54.00000000000087,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
32.908965343810266,55.000000000003396,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
32.93053213427521,60.97969674455587,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
31.176914536240815,59.99999999999822,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
29.44486372867081,58.999999999998344,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
29.44486372867199,61.000000000000135,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
31.176914536240815,62.0000000000021,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
29.444863728669986,57.000000000000846,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
27.712812921102568,59.99999999999919,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
27.712812921101445,57.999999999999446,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
25.980762113533146,58.99999999999919,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
38.164861330075034,52.08389223604364,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
48.12417611410086,48.30727697600502,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
49.07685115416259,46.730684966472424,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
46.853731262200505,46.87804906113901,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
51.97969094499432,45.06988513090777,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
53.03745685102852,43.306256449136136,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
50.041984688218676,45.04594299047429,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
49.00415496825483,43.28085526796671,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
50.999999999972324,43.301270189219736,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
47.97042027728786,44.977829731729784,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
55.148354952631834,43.761590568728465,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
54.13095202864796,41.77470143680173,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
51.99999999998213,41.56921938165952,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
49.99999999998721,41.56921938164527,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
52.9999999999952,39.83716857409242,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
50.999999999985455,39.83716857408295,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
51.999999999990656,38.10511776651863,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
54.00000000000338,38.105117766520735,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
58.997467606248264,36.368855782410414,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
57.99999999999952,34.641016151375794,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
57.000000000002906,36.37306695894412,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
56.00000000000774,38.105117766514375,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
55.0000000000053,36.37306695894832,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
52.999999999997456,36.37306695895064,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
54.00000000000157,34.6410161513803,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
51.9999999999951,34.64101615137929,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
50.999999999992305,36.373066958945756,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
57.00000000000153,32.908965343807665,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
55.00000000000251,32.90896534380968,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
56.00000000000181,31.176914536239764,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
56.00000000000376,34.64101615137726,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
58.999999999998295,32.90896534380812,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
57.99999999999991,31.176914536238982,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
57.0000000000008,29.444863728670512,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
55.000000000001165,29.444863728671464,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
58.99999999999925,29.44486372867064,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
58.000000000000036,27.712812921101687,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
63.00000000000128,29.444863728670796,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
60.99999999999993,29.444863728671578,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
64.00000000000048,27.712812921101573,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
62.00000000000068,27.712812921102383,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
59.999999999999424,27.712812921102227,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
64.99999999999983,25.98076211353282,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
64.00000000000026,24.248711305964036,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
63.000000000000675,25.98076211353309,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
68.99999999999997,22.516660498395453,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
67.99999999999994,20.78460969082657,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
66.9999999999998,22.51666049839544,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
65.99999999999983,20.784609690826485,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
64.9999999999999,22.516660498395225,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
67.99999999999999,13.856406460551028,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
64.99999999999994,19.05255888325756,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
66.99999999999991,19.052558883257674,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
64.00000000000013,20.784609690826386,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
63.0000000000002,19.052558883257632,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
64.00000000000007,17.320508075688707,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
65.99999999999991,17.320508075688764,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
68.99999999999999,19.05255888325766,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
67.99999999999997,17.320508075688792,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
66.99999999999994,15.58845726811991,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
64.99999999999997,15.58845726811984,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
65.99999999999999,10.392304845413264,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
68,10.392304845413278,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
67,8.660254037844396,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
64.99999999999999,12.124355652982132,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
64.00000000000003,10.392304845413236,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
66.99999999999999,12.124355652982146,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
65,8.660254037844368,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
73.00000000000001,8.660254037844396,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
74,6.9282032302755,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
72.00000000000001,6.928203230275528,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
71,12.12435565298216,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
69,12.12435565298216,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
72.00000000000001,10.392304845413264,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
70,10.392304845413278,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
71,8.660254037844396,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
69,8.660254037844396,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
78,0,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
77,1.7320508075688679,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
76,0,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
75,1.732050807568882,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
74,0,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
74.99999999999999,5.196152422706632,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
73.00000000000001,5.196152422706632,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
76,3.464101615137764,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
74,3.46410161513775,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
73,1.732050807568882,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
72,3.464101615137764,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
72,0,1.9999999999999998,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
71,1.732050807568882,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
8.660254037844396,71.00000000000003,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
6.928203230275528,70.00000000000003,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
8.660254037844396,66.99999999999997,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
6.928203230275528,67.99999999999999,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
6.9282032302755,65.99999999999997,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
5.196152422706632,73,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
5.196152422706632,71.00000000000001,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
5.196152422706632,69.00000000000001,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
3.464101615137764,70,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
3.464101615137764,68,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
1.732050807568882,69,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
5.196152422706632,66.99999999999997,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
5.196152422706632,65,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
3.46410161513775,66,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
1.732050807568882,67,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
0,68,1.9999999999999998,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
0,70,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
13.856406460551,64.00000000000006,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
12.124355652982103,65,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
12.124355652982146,63.00000000000005,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
15.588457268119896,63.0000000000001,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
13.856406460551057,62.00000000000005,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
19.05255888325766,63.00000000000021,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
17.32050807568885,62.000000000000114,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
19.052558883257788,61.00000000000005,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
10.392304845413236,65.99999999999994,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
10.392304845413236,64.00000000000003,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
8.660254037844368,65,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
8.660254037844396,63.000000000000014,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
6.9282032302755,64.00000000000001,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
10.392304845413264,62.000000000000014,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
12.12435565298216,61.000000000000014,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
20.784609690826656,62.00000000000024,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
22.516660498395666,61.00000000000007,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
20.784609690826684,59.999999999999844,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
19.05255888325769,58.99999999999981,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
17.320508075688863,59.999999999999936,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
17.320508075688736,57.99999999999992,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
20.784609690826414,57.99999999999985,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
15.588457268119967,61.00000000000002,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
13.856406460551057,59.99999999999997,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
15.588457268119924,58.99999999999991,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
12.12435565298216,58.99999999999996,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
21.12831552948109,48.82475704900208,1.0000000000000002,0.007179678165783103-1.9971173280975413E-8i,1.4358931861571402E-6-3.994116584554219E-12i
20.784609690826272,48.0000000000002,2,0.0071796781657831035-1.9971173280975413E-8i,1.4359356331565722E-6-3.994234656194947E-12i
22.51666049839507,48.99999999999992,2,0.0071796781657831035-1.9971173280975413E-8i,1.4359356331565722E-6-3.994234656194947E-12i
20.784609690826358,49.99999999999981,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
24.248711305963923,49.99999999999956,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
23.289331662787824,50,1,0.0071796781657831035-1.997117328097541E-8i,1.4359009875580113E-6-3.9941382851270115E-12i
22.516660498395268,50.999999999999545,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
24.248711305964335,51.999999999999204,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
25.000000000000004,50,1.0000000000000002,0.0071796781657831035-1.997117328097541E-8i,1.435900967217385E-6-3.994138228547012E-12i
25.98076211353289,50.99999999999903,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
19.05255888325756,57.0000000000001,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
20.784609690826542,56.00000000000035,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
22.516660498395197,57.000000000000206,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
22.51666049839568,55.00000000000037,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
19.052558883257802,55.00000000000018,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
22.516660498395424,58.99999999999961,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
24.248711305964008,57.99999999999971,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
24.248711305964562,59.99999999999963,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
23.90005144474915,48.87339506000386,1.0000000000000002,0.007179678165783103-1.9971173280975413E-8i,1.43589345332204E-6-3.9941173277068274E-12i
24.248711305963752,48.00000000000044,2,0.0071796781657831035-1.9971173280975413E-8i,1.4359356331565722E-6-3.994234656194947E-12i
43.24298093407452,53.082952960884676,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
43.24154524285885,51.05865684129674,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
44.90198016777128,49.983714498720396,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
46.560150401379616,48.980662110225026,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
45.05229152216805,48.017063694934876,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
36.37306695895097,52.99999999999513,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
36.37306695894492,50.99999999999117,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
34.64101615137869,51.999999999993896,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
39.8891832545047,51.107107526494175,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
38.105117766509146,49.999999999990926,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
39.83716857407151,48.99999999999743,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
41.56462027587933,50.14633615999685,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
41.56921938163558,48.000000000016975,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
25.98076211353245,48.99999999999986,2,0.0071796781657831035-1.9971173280975413E-8i,1.4359356331565722E-6-3.994234656194947E-12i
25.000000000000004,48.28933166278782,1.0000000000000002,0.0071796781657831035-1.997117328097541E-8i,1.4358889598781552E-6-3.99410482863035E-12i
25.980762113532748,47.000000000001485,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
23.850200094615712,47.517373132741064,1.0000000000000002,0.007179678165783103-1.9971173280975413E-8i,1.4358822724141002E-6-3.994086226612216E-12i
23.905368693657255,46.14468468772489,1.0000000000000002,0.007179678165783103-1.9971173280975413E-8i,1.4358678901876283E-6-3.9940462206495035E-12i
24.24871130596449,46.000000000001265,2,0.0071796781657831035-1.9971173280975413E-8i,1.4359356331565722E-6-3.994234656194947E-12i
22.516660498395197,47.00000000000073,2,0.0071796781657831035-1.997117328097541E-8i,1.4359356331565722E-6-3.994234656194947E-12i
24.248711305964264,56.000000000000696,2,0.007179678165783102-1.997117328097541E-8i,1.4359356331565718E-6-3.994234656194947E-12i
24.248711305964804,53.999999999999936,2,0.0071796781657831035-1.9971173280975416E-8i,1.4359356331565722E-6-3.994234656194947E-12i
25.98076211353363,55.000000000000774,2,0.007179678165783103-1.9971173280975413E-8i,1.435935633156572E-6-3.994234656194947E-12i
